Account,Txn Date,Value Date,Description,Ref/Cheque No.,Merchant,MCC,Category,Channel,Debit,Credit,Balance
XXXX-XXXX-9876,2024-03-10,2024-03-10,POS DR/BIGBASKET/DELHI,POS298467,BigBasket,5411,Groceries,POS,1580.00,,1801350.38
XXXX-XXXX-9876,2024-03-17,2024-03-17,POS DR/BIGBASKET/DELHI,POS864131,BigBasket,5411,Groceries,POS,1580.00,,1799770.38
XXXX-XXXX-9876,2024-03-24,2024-03-24,POS DR/BIGBASKET/DELHI,POS272597,BigBasket,5411,Groceries,POS,1100.00,,1798670.38
XXXX-XXXX-9876,2024-03-31,2024-03-31,POS DR/BIGBASKET/DELHI,POS304925,BigBasket,5411,Groceries,POS,1100.00,,1797570.38
XXXX-XXXX-9876,2024-03-15,2024-03-15,POS DR/IOCL FUEL PUMP/DELHI,POS255523,IOCL,5541,Transport,POS,1500.00,,1796070.38
XXXX-XXXX-9876,2024-03-28,2024-03-28,POS DR/IOCL FUEL PUMP/DELHI,POS556049,IOCL,5541,Transport,POS,1800.00,,1794270.38
XXXX-XXXX-9876,2024-03-11,2024-03-11,POS DR/SWIGGY/FOOD ORDER,POS768971,Swiggy,5814,Dining,POS,350.00,,1793920.38
XXXX-XXXX-9876,2024-03-13,2024-03-13,POS DR/SWIGGY/FOOD ORDER,POS394444,Swiggy,5814,Dining,POS,350.00,,1793570.38
XXXX-XXXX-9876,2024-03-18,2024-03-18,UPI CR/***@oksbi/Refund,UPI316472,,,Refund,UPI,,2500.00,1796070.38
XXXX-XXXX-9876,2024-03-10,2024-03-10,SI POS/NETFLIX.COM/Subscriptions,SI70806,,,Subscriptions,SI,649.00,,1795421.38
XXXX-XXXX-9876,2024-03-11,2024-03-11,UPI DR/AIRTEL PREPAID/***@okaxis,UPI135579,,,Telecom,UPI,399.00,,1795022.38
XXXX-XXXX-9876,2024-03-25,2024-03-25,UPI DR/OLA CABS/***@okicici,UPI557732,Ola,4121,Transport,UPI,540.00,,1794482.38
XXXX-XXXX-9876,2024-03-27,2024-03-27,INT CR/SB INTEREST,INT75599,,,Interest,AUTO,,45.75,1794528.13
XXXX-XXXX-9876,2024-04-01,2024-04-01,NEFT CR/Salary CREDIT/APR 2024,NEFT2404S,Employer: TechNova Solutions,,Income,NEFT,,91248.97,1885777.10
XXXX-XXXX-9876,2024-04-03,2024-04-03,IMPS DR/RENT/HOME OWNER,IMPS763096,,,Housing,IMPS,23000.00,,1862777.10
XXXX-XXXX-9876,2024-04-07,2024-04-07,ELECTRICITY BILL/NDPL/ONLINE,EB48825,,,Utilities,NET,1950.00,,1860827.10
XXXX-XXXX-9876,2024-04-08,2024-04-08,WATER BILL/DJB/ONLINE,WB12898,,,Utilities,NET,420.00,,1860407.10
XXXX-XXXX-9876,2024-04-14,2024-04-14,CC Payment HDFC Regalia XXXX-4321,NACH733034,,,Debt Payment,NACH,15000.00,,1845407.10
XXXX-XXXX-9876,2024-04-21,2024-04-21,POS DR/BIGBASKET/DELHI,POS105785,BigBasket,5411,Groceries,POS,1725.00,,1843682.10
XXXX-XXXX-9876,2024-04-28,2024-04-28,POS DR/BIGBASKET/DELHI,POS994321,BigBasket,5411,Groceries,POS,1350.00,,1842332.10
XXXX-XXXX-9876,2024-04-15,2024-04-15,POS DR/IOCL FUEL PUMP/DELHI,POS987088,IOCL,5541,Transport,POS,2200.00,,1840132.10
XXXX-XXXX-9876,2024-04-28,2024-04-28,POS DR/HPCL FUEL PUMP/DELHI,POS812608,HPCL,5541,Transport,POS,1500.00,,1838632.10
XXXX-XXXX-9876,2024-04-10,2024-04-10,POS DR/SWIGGY/FOOD ORDER,POS575951,Swiggy,5814,Dining,POS,350.00,,1838282.10
XXXX-XXXX-9876,2024-04-27,2024-04-27,POS DR/SWIGGY/FOOD ORDER,POS428219,Swiggy,5814,Dining,POS,750.00,,1837532.10
XXXX-XXXX-9876,2024-04-18,2024-04-18,UPI CR/***@oksbi/Refund,UPI372428,,,Refund,UPI,,1000.00,1838532.10
XXXX-XXXX-9876,2024-04-10,2024-04-10,SI POS/NETFLIX.COM/Subscriptions,SI64995,,,Subscriptions,SI,649.00,,1837883.10
XXXX-XXXX-9876,2024-04-11,2024-04-11,UPI DR/AIRTEL PREPAID/***@okaxis,UPI354170,,,Telecom,UPI,399.00,,1837484.10
XXXX-XXXX-9876,2024-04-27,2024-04-27,INT CR/SB INTEREST,INT92524,,,Interest,AUTO,,45.75,1837529.85
XXXX-XXXX-9876,2024-05-01,2024-05-01,NEFT CR/Salary CREDIT/MAY 2024,NEFT2405S,Employer: TechNova Solutions,,Income,NEFT,,91248.97,1928778.82
XXXX-XXXX-9876,2024-05-03,2024-05-03,IMPS DR/RENT/HOME OWNER,IMPS264058,,,Housing,IMPS,23000.00,,1905778.82
XXXX-XXXX-9876,2024-05-07,2024-05-07,ELECTRICITY BILL/NDPL/ONLINE,EB42775,,,Utilities,NET,1950.00,,1903828.82
XXXX-XXXX-9876,2024-05-08,2024-05-08,WATER BILL/DJB/ONLINE,WB73274,,,Utilities,NET,520.00,,1903308.82
XXXX-XXXX-9876,2024-05-14,2024-05-14,CC Payment HDFC Regalia XXXX-4321,NACH751762,,,Debt Payment,NACH,11000.00,,1892308.82
XXXX-XXXX-9876,2024-05-05,2024-05-05,POS DR/BIGBASKET/DELHI,POS643426,BigBasket,5411,Groceries,POS,1725.00,,1890583.82
XXXX-XXXX-9876,2024-05-12,2024-05-12,POS DR/BIGBASKET/DELHI,POS786282,BigBasket,5411,Groceries,POS,1350.00,,1889233.82
XXXX-XXXX-9876,2024-05-19,2024-05-19,POS DR/BIGBASKET/DELHI,POS915980,BigBasket,5411,Groceries,POS,1580.00,,1887653.82
XXXX-XXXX-9876,2024-05-26,2024-05-26,POS DR/BIGBASKET/DELHI,POS507590,BigBasket,5411,Groceries,POS,1100.00,,1886553.82
XXXX-XXXX-9876,2024-05-15,2024-05-15,POS DR/IOCL FUEL PUMP/DELHI,POS139998,IOCL,5541,Transport,POS,1200.00,,1885353.82
XXXX-XXXX-9876,2024-05-28,2024-05-28,POS DR/IOCL FUEL PUMP/DELHI,POS268655,IOCL,5541,Transport,POS,1500.00,,1883853.82
XXXX-XXXX-9876,2024-05-11,2024-05-11,POS DR/SWIGGY/FOOD ORDER,POS465122,Swiggy,5814,Dining,POS,890.00,,1882963.82
XXXX-XXXX-9876,2024-05-30,2024-05-30,POS DR/SWIGGY/FOOD ORDER,POS988311,Swiggy,5814,Dining,POS,350.00,,1882613.82
XXXX-XXXX-9876,2024-05-18,2024-05-18,UPI CR/***@oksbi/Refund,UPI702470,,,Refund,UPI,,2500.00,1885113.82
XXXX-XXXX-9876,2024-05-10,2024-05-10,SI POS/NETFLIX.COM/Subscriptions,SI80914,,,Subscriptions,SI,649.00,,1884464.82
XXXX-XXXX-9876,2024-05-11,2024-05-11,UPI DR/AIRTEL PREPAID/***@okaxis,UPI314939,,,Telecom,UPI,399.00,,1884065.82
XXXX-XXXX-9876,2024-05-27,2024-05-27,INT CR/SB INTEREST,INT93789,,,Interest,AUTO,,45.75,1884111.57
XXXX-XXXX-9876,2024-06-01,2024-06-01,NEFT CR/Salary CREDIT/JUN 2024,NEFT2406S,Employer: TechNova Solutions,,Income,NEFT,,91248.97,1975360.54
XXXX-XXXX-9876,2024-06-03,2024-06-03,IMPS DR/RENT/HOME OWNER,IMPS931066,,,Housing,IMPS,23000.00,,1952360.54
XXXX-XXXX-9876,2024-06-07,2024-06-07,ELECTRICITY BILL/NDPL/ONLINE,EB58485,,,Utilities,NET,1850.00,,1950510.54
XXXX-XXXX-9876,2024-06-08,2024-06-08,WATER BILL/DJB/ONLINE,WB63785,,,Utilities,NET,520.00,,1949990.54
XXXX-XXXX-9876,2024-06-14,2024-06-14,CC Payment HDFC Regalia XXXX-4321,NACH817603,,,Debt Payment,NACH,13000.00,,1936990.54
XXXX-XXXX-9876,2024-06-02,2024-06-02,POS DR/BIGBASKET/DELHI,POS511558,BigBasket,5411,Groceries,POS,1350.00,,1935640.54
XXXX-XXXX-9876,2024-06-09,2024-06-09,POS DR/BIGBASKET/DELHI,POS899750,BigBasket,5411,Groceries,POS,1890.00,,1933750.54
XXXX-XXXX-9876,2024-06-16,2024-06-16,POS DR/BIGBASKET/DELHI,POS864523,BigBasket,5411,Groceries,POS,1100.00,,1932650.54
XXXX-XXXX-9876,2024-06-23,2024-06-23,POS DR/BIGBASKET/DELHI,POS472740,BigBasket,5411,Groceries,POS,1890.00,,1930760.54
XXXX-XXXX-9876,2024-06-30,2024-06-30,POS DR/BIGBASKET/DELHI,POS364721,BigBasket,5411,Groceries,POS,1100.00,,1929660.54
XXXX-XXXX-9876,2024-06-15,2024-06-15,POS DR/IOCL FUEL PUMP/DELHI,POS519099,IOCL,5541,Transport,POS,2200.00,,1927460.54
XXXX-XXXX-9876,2024-06-28,2024-06-28,POS DR/HPCL FUEL PUMP/DELHI,POS178837,HPCL,5541,Transport,POS,1200.00,,1926260.54
XXXX-XXXX-9876,2024-06-20,2024-06-20,POS DR/SWIGGY/FOOD ORDER,POS708357,Swiggy,5814,Dining,POS,620.00,,1925640.54
XXXX-XXXX-9876,2024-06-27,2024-06-27,POS DR/SWIGGY/FOOD ORDER,POS214565,Swiggy,5814,Dining,POS,620.00,,1925020.54
XXXX-XXXX-9876,2024-06-18,2024-06-18,UPI CR/***@oksbi/Refund,UPI335329,,,Refund,UPI,,2000.00,1927020.54
XXXX-XXXX-9876,2024-06-10,2024-06-10,SI POS/NETFLIX.COM/Subscriptions,SI62491,,,Subscriptions,SI,649.00,,1926371.54
XXXX-XXXX-9876,2024-06-11,2024-06-11,UPI DR/AIRTEL PREPAID/***@okaxis,UPI652679,,,Telecom,UPI,399.00,,1925972.54
XXXX-XXXX-9876,2024-06-27,2024-06-27,INT CR/SB INTEREST,INT61375,,,Interest,AUTO,,45.75,1926018.29
XXXX-XXXX-9876,2024-07-01,2024-07-01,NEFT CR/Salary CREDIT/JUL 2024,NEFT2407S,Employer: TechNova Solutions,,Income,NEFT,,91248.97,2017267.26
XXXX-XXXX-9876,2024-07-03,2024-07-03,IMPS DR/RENT/HOME OWNER,IMPS584564,,,Housing,IMPS,23000.00,,1994267.26
XXXX-XXXX-9876,2024-07-07,2024-07-07,ELECTRICITY BILL/NDPL/ONLINE,EB37788,,,Utilities,NET,1750.00,,1992517.26
XXXX-XXXX-9876,2024-07-08,2024-07-08,WATER BILL/DJB/ONLINE,WB26947,,,Utilities,NET,350.00,,1992167.26
XXXX-XXXX-9876,2024-07-14,2024-07-14,CC Payment HDFC Regalia XXXX-4321,NACH591948,,,Debt Payment,NACH,13000.00,,1979167.26
XXXX-XXXX-9876,2024-07-21,2024-07-21,POS DR/BIGBASKET/DELHI,POS855713,BigBasket,5411,Groceries,POS,1890.00,,1977277.26
XXXX-XXXX-9876,2024-07-28,2024-07-28,POS DR/BIGBASKET/DELHI,POS954211,BigBasket,5411,Groceries,POS,1350.00,,1975927.26
XXXX-XXXX-9876,2024-07-15,2024-07-15,POS DR/HPCL FUEL PUMP/DELHI,POS798391,HPCL,5541,Transport,POS,1800.00,,1974127.26
XXXX-XXXX-9876,2024-07-28,2024-07-28,POS DR/BPCL FUEL PUMP/DELHI,POS590839,BPCL,5541,Transport,POS,2200.00,,1971927.26
XXXX-XXXX-9876,2024-07-16,2024-07-16,POS DR/SWIGGY/FOOD ORDER,POS917728,Swiggy,5814,Dining,POS,480.00,,1971447.26
XXXX-XXXX-9876,2024-07-24,2024-07-24,POS DR/SWIGGY/FOOD ORDER,POS471978,Swiggy,5814,Dining,POS,750.00,,1970697.26
XXXX-XXXX-9876,2024-07-18,2024-07-18,UPI CR/***@oksbi/Refund,UPI921657,,,Refund,UPI,,1500.00,1972197.26
XXXX-XXXX-9876,2024-07-10,2024-07-10,SI POS/NETFLIX.COM/Subscriptions,SI45051,,,Subscriptions,SI,649.00,,1971548.26
XXXX-XXXX-9876,2024-07-11,2024-07-11,UPI DR/AIRTEL PREPAID/***@okaxis,UPI838407,,,Telecom,UPI,399.00,,1971149.26
XXXX-XXXX-9876,2024-07-27,2024-07-27,BANK CHARGES/CONSOLIDATED,BNK65850,,,Bank Charges,NET,29.50,,1971119.76
XXXX-XXXX-9876,2024-08-01,2024-08-01,NEFT CR/Salary CREDIT/AUG 2024,NEFT2408S,Employer: TechNova Solutions,,Income,NEFT,,91248.97,2062368.73
XXXX-XXXX-9876,2024-08-03,2024-08-03,IMPS DR/RENT/HOME OWNER,IMPS811792,,,Housing,IMPS,23000.00,,2039368.73
XXXX-XXXX-9876,2024-08-07,2024-08-07,ELECTRICITY BILL/NDPL/ONLINE,EB34364,,,Utilities,NET,1950.00,,2037418.73
XXXX-XXXX-9876,2024-08-08,2024-08-08,WATER BILL/DJB/ONLINE,WB10353,,,Utilities,NET,480.00,,2036938.73
XXXX-XXXX-9876,2024-08-14,2024-08-14,CC Payment HDFC Regalia XXXX-4321,NACH356866,,,Debt Payment,NACH,15000.00,,2021938.73
XXXX-XXXX-9876,2024-08-04,2024-08-04,POS DR/BIGBASKET/DELHI,POS435880,BigBasket,5411,Groceries,POS,1580.00,,2020358.73
XXXX-XXXX-9876,2024-08-11,2024-08-11,POS DR/BIGBASKET/DELHI,POS608474,BigBasket,5411,Groceries,POS,1725.00,,2018633.73
XXXX-XXXX-9876,2024-08-18,2024-08-18,POS DR/BIGBASKET/DELHI,POS753644,BigBasket,5411,Groceries,POS,1725.00,,2016908.73
XXXX-XXXX-9876,2024-08-25,2024-08-25,POS DR/BIGBASKET/DELHI,POS791288,BigBasket,5411,Groceries,POS,1100.00,,2015808.73
XXXX-XXXX-9876,2024-08-15,2024-08-15,POS DR/IOCL FUEL PUMP/DELHI,POS417895,IOCL,5541,Transport,POS,1500.00,,2014308.73
XXXX-XXXX-9876,2024-08-28,2024-08-28,POS DR/IOCL FUEL PUMP/DELHI,POS189422,IOCL,5541,Transport,POS,1200.00,,2013108.73
XXXX-XXXX-9876,2024-08-17,2024-08-17,POS DR/SWIGGY/FOOD ORDER,POS656424,Swiggy,5814,Dining,POS,480.00,,2012628.73
XXXX-XXXX-9876,2024-08-25,2024-08-25,POS DR/SWIGGY/FOOD ORDER,POS763918,Swiggy,5814,Dining,POS,620.00,,2012008.73
XXXX-XXXX-9876,2024-08-18,2024-08-18,UPI CR/***@oksbi/Refund,UPI710748,,,Refund,UPI,,1000.00,2013008.73
XXXX-XXXX-9876,2024-08-10,2024-08-10,SI POS/NETFLIX.COM/Subscriptions,SI96154,,,Subscriptions,SI,649.00,,2012359.73
XXXX-XXXX-9876,2024-08-11,2024-08-11,UPI DR/AIRTEL PREPAID/***@okaxis,UPI112036,,,Telecom,UPI,399.00,,2011960.73
XXXX-XXXX-9876,2024-08-25,2024-08-25,POS DR/INDIGO AIRLINES/TICKET,POS407224,IndiGo,4511,Travel,POS,8200.00,,2003760.73
XXXX-XXXX-9876,2024-08-27,2024-08-27,BANK CHARGES/CONSOLIDATED,BNK23305,,,Bank Charges,NET,29.50,,2003731.23
XXXX-XXXX-9876,2024-09-01,2024-09-01,NEFT CR/Salary CREDIT/SEP 2024,NEFT2409S,Employer: TechNova Solutions,,Income,NEFT,,91248.97,2094980.20
XXXX-XXXX-9876,2024-09-03,2024-09-03,IMPS DR/RENT/HOME OWNER,IMPS706587,,,Housing,IMPS,23000.00,,2071980.20
XXXX-XXXX-9876,2024-09-07,2024-09-07,ELECTRICITY BILL/NDPL/ONLINE,EB28708,,,Utilities,NET,1750.00,,2070230.20
XXXX-XXXX-9876,2024-09-08,2024-09-08,WATER BILL/DJB/ONLINE,WB34335,,,Utilities,NET,520.00,,2069710.20
XXXX-XXXX-9876,2024-09-14,2024-09-14,CC Payment HDFC Regalia XXXX-4321,NACH923011,,,Debt Payment,NACH,15000.00,,2054710.20
XXXX-XXXX-9876,2024-09-15,2024-09-15,POS DR/BIGBASKET/DELHI,POS318670,BigBasket,5411,Groceries,POS,1350.00,,2053360.20
XXXX-XXXX-9876,2024-09-22,2024-09-22,POS DR/BIGBASKET/DELHI,POS930130,BigBasket,5411,Groceries,POS,1725.00,,2051635.20
XXXX-XXXX-9876,2024-09-29,2024-09-29,POS DR/BIGBASKET/DELHI,POS276069,BigBasket,5411,Groceries,POS,1890.00,,2049745.20
XXXX-XXXX-9876,2024-09-15,2024-09-15,POS DR/BPCL FUEL PUMP/DELHI,POS800928,BPCL,5541,Transport,POS,1200.00,,2048545.20
XXXX-XXXX-9876,2024-09-28,2024-09-28,POS DR/BPCL FUEL PUMP/DELHI,POS306957,BPCL,5541,Transport,POS,1800.00,,2046745.20
XXXX-XXXX-9876,2024-09-22,2024-09-22,POS DR/SWIGGY/FOOD ORDER,POS656579,Swiggy,5814,Dining,POS,480.00,,2046265.20
XXXX-XXXX-9876,2024-09-30,2024-09-30,POS DR/SWIGGY/FOOD ORDER,POS877951,Swiggy,5814,Dining,POS,350.00,,2045915.20
XXXX-XXXX-9876,2024-09-18,2024-09-18,UPI CR/***@oksbi/Refund,UPI980048,,,Refund,UPI,,2500.00,2048415.20
XXXX-XXXX-9876,2024-09-10,2024-09-10,SI POS/NETFLIX.COM/Subscriptions,SI97979,,,Subscriptions,SI,649.00,,2047766.20
XXXX-XXXX-9876,2024-09-11,2024-09-11,UPI DR/AIRTEL PREPAID/***@okaxis,UPI222663,,,Telecom,UPI,399.00,,2047367.20
XXXX-XXXX-9876,2024-09-27,2024-09-27,BANK CHARGES/CONSOLIDATED,BNK40693,,,Bank Charges,NET,29.50,,2047337.70
XXXX-XXXX-9876,2024-10-01,2024-10-01,NEFT CR/Salary CREDIT/OCT 2024,NEFT2410S,Employer: TechNova Solutions,,Income,NEFT,,91248.97,2138586.67
XXXX-XXXX-9876,2024-10-03,2024-10-03,IMPS DR/RENT/HOME OWNER,IMPS967228,,,Housing,IMPS,23000.00,,2115586.67
XXXX-XXXX-9876,2024-10-07,2024-10-07,ELECTRICITY BILL/NDPL/ONLINE,EB28263,,,Utilities,NET,1950.00,,2113636.67
XXXX-XXXX-9876,2024-10-08,2024-10-08,WATER BILL/DJB/ONLINE,WB74628,,,Utilities,NET,350.00,,2113286.67
XXXX-XXXX-9876,2024-10-14,2024-10-14,CC Payment HDFC Regalia XXXX-4321,NACH589783,,,Debt Payment,NACH,17000.00,,2096286.67
XXXX-XXXX-9876,2024-10-06,2024-10-06,POS DR/BIGBASKET/DELHI,POS834445,BigBasket,5411,Groceries,POS,1350.00,,2094936.67
XXXX-XXXX-9876,2024-10-13,2024-10-13,POS DR/BIGBASKET/DELHI,POS358543,BigBasket,5411,Groceries,POS,1725.00,,2093211.67
XXXX-XXXX-9876,2024-10-20,2024-10-20,POS DR/BIGBASKET/DELHI,POS272612,BigBasket,5411,Groceries,POS,1725.00,,2091486.67
XXXX-XXXX-9876,2024-10-27,2024-10-27,POS DR/BIGBASKET/DELHI,POS728727,BigBasket,5411,Groceries,POS,1890.00,,2089596.67
XXXX-XXXX-9876,2024-10-15,2024-10-15,POS DR/BPCL FUEL PUMP/DELHI,POS268146,BPCL,5541,Transport,POS,1200.00,,2088396.67
XXXX-XXXX-9876,2024-10-28,2024-10-28,POS DR/IOCL FUEL PUMP/DELHI,POS829688,IOCL,5541,Transport,POS,2200.00,,2086196.67
XXXX-XXXX-9876,2024-10-22,2024-10-22,POS DR/SWIGGY/FOOD ORDER,POS981397,Swiggy,5814,Dining,POS,620.00,,2085576.67
XXXX-XXXX-9876,2024-10-25,2024-10-25,POS DR/SWIGGY/FOOD ORDER,POS493171,Swiggy,5814,Dining,POS,750.00,,2084826.67
XXXX-XXXX-9876,2024-10-18,2024-10-18,UPI CR/***@oksbi/Refund,UPI546498,,,Refund,UPI,,2500.00,2087326.67
XXXX-XXXX-9876,2024-10-10,2024-10-10,SI POS/NETFLIX.COM/Subscriptions,SI98597,,,Subscriptions,SI,649.00,,2086677.67
XXXX-XXXX-9876,2024-10-11,2024-10-11,UPI DR/AIRTEL PREPAID/***@okaxis,UPI179058,,,Telecom,UPI,399.00,,2086278.67
XXXX-XXXX-9876,2024-10-25,2024-10-25,POS DR/INDIGO AIRLINES/TICKET,POS777926,IndiGo,4511,Travel,POS,8200.00,,2078078.67
XXXX-XXXX-9876,2024-10-27,2024-10-27,BANK CHARGES/CONSOLIDATED,BNK89911,,,Bank Charges,NET,29.50,,2078049.17
XXXX-XXXX-9876,2024-11-01,2024-11-01,NEFT CR/Salary CREDIT/NOV 2024,NEFT2411S,Employer: TechNova Solutions,,Income,NEFT,,94898.93,2172948.10
XXXX-XXXX-9876,2024-11-03,2024-11-03,IMPS DR/RENT/HOME OWNER,IMPS148098,,,Housing,IMPS,23000.00,,2149948.10
XXXX-XXXX-9876,2024-11-07,2024-11-07,ELECTRICITY BILL/NDPL/ONLINE,EB99468,,,Utilities,NET,1850.00,,2148098.10
XXXX-XXXX-9876,2024-11-08,2024-11-08,WATER BILL/DJB/ONLINE,WB22317,,,Utilities,NET,520.00,,2147578.10
XXXX-XXXX-9876,2024-11-14,2024-11-14,CC Payment HDFC Regalia XXXX-4321,NACH893952,,,Debt Payment,NACH,17000.00,,2130578.10
XXXX-XXXX-9876,2024-11-10,2024-11-10,POS DR/BIGBASKET/DELHI,POS135543,BigBasket,5411,Groceries,POS,1350.00,,2129228.10
XXXX-XXXX-9876,2024-11-17,2024-11-17,POS DR/BIGBASKET/DELHI,POS853070,BigBasket,5411,Groceries,POS,1350.00,,2127878.10
XXXX-XXXX-9876,2024-11-24,2024-11-24,POS DR/BIGBASKET/DELHI,POS755651,BigBasket,5411,Groceries,POS,1725.00,,2126153.10
XXXX-XXXX-9876,2024-11-15,2024-11-15,POS DR/HPCL FUEL PUMP/DELHI,POS199054,HPCL,5541,Transport,POS,1800.00,,2124353.10
XXXX-XXXX-9876,2024-11-28,2024-11-28,POS DR/BPCL FUEL PUMP/DELHI,POS457890,BPCL,5541,Transport,POS,1800.00,,2122553.10
XXXX-XXXX-9876,2024-11-22,2024-11-22,POS DR/SWIGGY/FOOD ORDER,POS908005,Swiggy,5814,Dining,POS,890.00,,2121663.10
XXXX-XXXX-9876,2024-11-23,2024-11-23,POS DR/SWIGGY/FOOD ORDER,POS397953,Swiggy,5814,Dining,POS,480.00,,2121183.10
XXXX-XXXX-9876,2024-11-18,2024-11-18,UPI CR/***@oksbi/Refund,UPI556329,,,Refund,UPI,,2000.00,2123183.10
XXXX-XXXX-9876,2024-11-10,2024-11-10,SI POS/NETFLIX.COM/Subscriptions,SI65363,,,Subscriptions,SI,649.00,,2122534.10
XXXX-XXXX-9876,2024-11-11,2024-11-11,UPI DR/AIRTEL PREPAID/***@okaxis,UPI363792,,,Telecom,UPI,399.00,,2122135.10
XXXX-XXXX-9876,2024-11-27,2024-11-27,INT CR/SB INTEREST,INT48388,,,Interest,AUTO,,45.75,2122180.85
XXXX-XXXX-9876,2024-12-01,2024-12-01,NEFT CR/Salary CREDIT/DEC 2024,NEFT2412S,Employer: TechNova Solutions,,Income,NEFT,,94898.93,2217079.78
XXXX-XXXX-9876,2024-12-03,2024-12-03,IMPS DR/RENT/HOME OWNER,IMPS472431,,,Housing,IMPS,23000.00,,2194079.78
XXXX-XXXX-9876,2024-12-07,2024-12-07,ELECTRICITY BILL/NDPL/ONLINE,EB74714,,,Utilities,NET,1950.00,,2192129.78
XXXX-XXXX-9876,2024-12-08,2024-12-08,WATER BILL/DJB/ONLINE,WB53741,,,Utilities,NET,480.00,,2191649.78
XXXX-XXXX-9876,2024-12-14,2024-12-14,CC Payment HDFC Regalia XXXX-4321,NACH313418,,,Debt Payment,NACH,15000.00,,2176649.78
XXXX-XXXX-9876,2024-12-15,2024-12-15,POS DR/BIGBASKET/DELHI,POS930420,BigBasket,5411,Groceries,POS,1725.00,,2174924.78
XXXX-XXXX-9876,2024-12-22,2024-12-22,POS DR/BIGBASKET/DELHI,POS446969,BigBasket,5411,Groceries,POS,1100.00,,2173824.78
XXXX-XXXX-9876,2024-12-29,2024-12-29,POS DR/BIGBASKET/DELHI,POS432497,BigBasket,5411,Groceries,POS,1350.00,,2172474.78
XXXX-XXXX-9876,2024-12-15,2024-12-15,POS DR/BPCL FUEL PUMP/DELHI,POS233767,BPCL,5541,Transport,POS,1800.00,,2170674.78
XXXX-XXXX-9876,2024-12-28,2024-12-28,POS DR/BPCL FUEL PUMP/DELHI,POS922309,BPCL,5541,Transport,POS,1200.00,,2169474.78
XXXX-XXXX-9876,2024-12-04,2024-12-04,POS DR/SWIGGY/FOOD ORDER,POS525752,Swiggy,5814,Dining,POS,890.00,,2168584.78
XXXX-XXXX-9876,2024-12-19,2024-12-19,POS DR/SWIGGY/FOOD ORDER,POS701928,Swiggy,5814,Dining,POS,890.00,,2167694.78
XXXX-XXXX-9876,2024-12-18,2024-12-18,UPI CR/***@oksbi/Refund,UPI152113,,,Refund,UPI,,2500.00,2170194.78
XXXX-XXXX-9876,2024-12-10,2024-12-10,SI POS/NETFLIX.COM/Subscriptions,SI49374,,,Subscriptions,SI,649.00,,2169545.78
XXXX-XXXX-9876,2024-12-11,2024-12-11,UPI DR/AIRTEL PREPAID/***@okaxis,UPI213771,,,Telecom,UPI,399.00,,2169146.78
XXXX-XXXX-9876,2024-12-25,2024-12-25,POS DR/INDIGO AIRLINES/TICKET,POS598129,IndiGo,4511,Travel,POS,8200.00,,2160946.78
XXXX-XXXX-9876,2024-12-27,2024-12-27,INT CR/SB INTEREST,INT96247,,,Interest,AUTO,,45.75,2160992.53
XXXX-XXXX-9876,2025-01-01,2025-01-01,NEFT CR/Salary CREDIT/JAN 2025,NEFT2501S,Employer: TechNova Solutions,,Income,NEFT,,94898.93,2255891.46
XXXX-XXXX-9876,2025-01-03,2025-01-03,IMPS DR/RENT/HOME OWNER,IMPS163070,,,Housing,IMPS,23000.00,,2232891.46
XXXX-XXXX-9876,2025-01-07,2025-01-07,ELECTRICITY BILL/NDPL/ONLINE,EB75646,,,Utilities,NET,1950.00,,2230941.46
XXXX-XXXX-9876,2025-01-08,2025-01-08,WATER BILL/DJB/ONLINE,WB90831,,,Utilities,NET,420.00,,2230521.46
XXXX-XXXX-9876,2025-01-14,2025-01-14,CC Payment HDFC Regalia XXXX-4321,NACH322823,,,Debt Payment,NACH,11000.00,,2219521.46
XXXX-XXXX-9876,2025-01-05,2025-01-05,POS DR/BIGBASKET/DELHI,POS799402,BigBasket,5411,Groceries,POS,1100.00,,2218421.46
XXXX-XXXX-9876,2025-01-12,2025-01-12,POS DR/BIGBASKET/DELHI,POS755651,BigBasket,5411,Groceries,POS,1725.00,,2216696.46
XXXX-XXXX-9876,2025-01-19,2025-01-19,POS DR/BIGBASKET/DELHI,POS206285,BigBasket,5411,Groceries,POS,1350.00,,2215346.46
XXXX-XXXX-9876,2025-01-26,2025-01-26,POS DR/BIGBASKET/DELHI,POS138773,BigBasket,5411,Groceries,POS,1350.00,,2213996.46
XXXX-XXXX-9876,2025-01-15,2025-01-15,POS DR/IOCL FUEL PUMP/DELHI,POS787569,IOCL,5541,Transport,POS,1200.00,,2212796.46
XXXX-XXXX-9876,2025-01-28,2025-01-28,POS DR/HPCL FUEL PUMP/DELHI,POS962569,HPCL,5541,Transport,POS,1800.00,,2210996.46
XXXX-XXXX-9876,2025-01-09,2025-01-09,POS DR/SWIGGY/FOOD ORDER,POS844628,Swiggy,5814,Dining,POS,890.00,,2210106.46
XXXX-XXXX-9876,2025-01-16,2025-01-16,POS DR/SWIGGY/FOOD ORDER,POS416712,Swiggy,5814,Dining,POS,620.00,,2209486.46
XXXX-XXXX-9876,2025-01-18,2025-01-18,UPI CR/***@oksbi/Refund,UPI293752,,,Refund,UPI,,2500.00,2211986.46
